date,name,points
1973-07-01,Sadiq Mohammad,0
1973-07-01,Mushtaq Mohammad,0
1973-07-01,J.H. Edrich,0
1973-07-01,I.R. Redpath,0
1973-07-01,D.L. Amiss,0
1973-07-01,M.G. Burgess,0
1973-07-01,G. Boycott,0
1973-07-01,Nasim-ul-Ghani,0
1973-07-01,R.W. Marsh,0
1973-07-01,K.J. Wadsworth,0
1973-07-01,I.M. Chappell,0
1973-07-01,G.E. Vivian,0
1973-07-01,B.F. Hastings,0
1973-07-01,G.M. Turner,0
1973-07-01,P.G. Coman,0
1973-08-01,G.G. Arnold,396
1973-08-01,J.A. Snow,374
1973-08-01,A.A. Mallett,346
1973-08-01,D.K. Lillee,301
1973-08-01,R.A. Woolmer,275
1973-08-01,H.J. Howarth,272
1973-08-01,A.W. Greig,271
1973-08-01,B.E. Congdon,222
1973-08-01,R. Illingworth,214
1973-08-01,G.S. Chappell,209
1973-08-01,R.J. Hadlee,198
1973-08-01,B.R. Taylor,197
1973-08-01,R.O. Collinge,165
1973-08-01,Sarfraz Nawaz,151
1973-08-01,D.R. Hadlee,128
1973-08-01,K.R. Stackpole,119
1973-08-01,D.L. Underwood,96
1973-08-01,K.D. Walters,88
1973-08-01,Majid Khan,85
1973-08-01,Salim Altaf,83
1973-08-01,Asif Masood,72
1973-08-01,B. Wood,58
1973-08-01,P. Lever,56
1973-08-01,Asif Iqbal,38
1973-08-01,Intikhab Alam,32
1973-08-01,M.G. Burgess,0
1973-08-01,F.C. Hayes,0
1973-08-01,Wasim Raja,0
1973-08-01,J.H. Edrich,0
1973-08-01,Wasim Bari,0
1973-08-01,Sadiq Mohammad,0
1973-08-01,Mushtaq Mohammad,0
1973-08-01,G.M. Turner,0
1973-08-01,R. Edwards,0
1973-08-01,I.R. Redpath,0
1973-08-01,G. Boycott,0
1973-08-01,K.W.R. Fletcher,0
1973-08-01,K.J. Wadsworth,0
1973-08-01,R.E. Redmond,0
1973-08-01,A.P.E. Knott,0
1973-08-01,G.R.J. Roope,0
1973-08-01,V. Pollard,0
1973-08-01,R.W. Marsh,0
1973-08-01,B.F. Hastings,0
1973-08-01,I.M. Chappell,0
1973-08-01,D.L. Amiss,0
1973-08-01,P.G. Coman,0
1973-09-01,G.G. Arnold,396
1973-09-01,J.A. Snow,374
1973-09-01,A.A. Mallett,346
1973-09-01,D.K. Lillee,301
1973-09-01,R.A. Woolmer,275
1973-09-01,H.J. Howarth,272
1973-09-01,A.W. Greig,271
1973-09-01,B.E. Congdon,222
1973-09-01,R. Illingworth,214
1973-09-01,G.S. Chappell,209
1973-09-01,R.J. Hadlee,198
1973-09-01,B.R. Taylor,197
1973-09-01,R.O. Collinge,165
1973-09-01,Sarfraz Nawaz,151
1973-09-01,D.R. Hadlee,128
1973-09-01,K.R. Stackpole,119
1973-09-01,D.L. Underwood,96
1973-09-01,K.D. Walters,88
1973-09-01,Majid Khan,85
1973-09-01,Salim Altaf,83
1973-09-01,Asif Masood,72
1973-09-01,B. Wood,58
1973-09-01,P. Lever,56
1973-09-01,Asif Iqbal,38
1973-09-01,Intikhab Alam,32
1973-09-01,M.G. Burgess,0
1973-09-01,F.C. Hayes,0
1973-09-01,Wasim Raja,0
1973-09-01,J.H. Edrich,0
1973-09-01,Wasim Bari,0
1973-09-01,Sadiq Mohammad,0
1973-09-01,Mushtaq Mohammad,0
1973-09-01,G.M. Turner,0
1973-09-01,R. Edwards,0
1973-09-01,I.R. Redpath,0
1973-09-01,G. Boycott,0
1973-09-01,K.W.R. Fletcher,0
1973-09-01,K.J. Wadsworth,0
1973-09-01,R.E. Redmond,0
1973-09-01,A.P.E. Knott,0
1973-09-01,G.R.J. Roope,0
1973-09-01,V. Pollard,0
1973-09-01,R.W. Marsh,0
1973-09-01,B.F. Hastings,0
1973-09-01,I.M. Chappell,0
1973-09-01,D.L. Amiss,0
1973-09-01,P.G. Coman,0
1973-10-01,G.G. Arnold,410
1973-10-01,J.A. Snow,370
1973-10-01,A.A. Mallett,346
1973-10-01,D.K. Lillee,301
1973-10-01,A.W. Greig,272
1973-10-01,R.A. Woolmer,272
1973-10-01,H.J. Howarth,272
1973-10-01,D.L. Underwood,266
1973-10-01,B.E. Congdon,222
1973-10-01,G.S. Chappell,209
1973-10-01,B.D. Julien,207
1973-10-01,R.G.D. Willis,205
1973-10-01,V.A. Holder,203
1973-10-01,R.J. Hadlee,198
1973-10-01,C.M. Old,172
1973-10-01,R.O. Collinge,165
1973-10-01,L.R. Gibbs,158
1973-10-01,Sarfraz Nawaz,151
1973-10-01,D.R. Hadlee,128
1973-10-01,K.R. Stackpole,119
1973-10-01,K.D. Boyce,115
1973-10-01,C.H. Lloyd,92
1973-10-01,K.D. Walters,88
1973-10-01,M. Hendrick,87
1973-10-01,Majid Khan,85
1973-10-01,Salim Altaf,83
1973-10-01,Asif Masood,72
1973-10-01,B. Wood,58
1973-10-01,P. Lever,55
1973-10-01,M.L.C. Foster,51
1973-10-01,Asif Iqbal,38
1973-10-01,Intikhab Alam,32
1973-10-01,V. Pollard,0
1973-10-01,G.M. Turner,0
1973-10-01,Sadiq Mohammad,0
1973-10-01,M.G. Burgess,0
1973-10-01,K.J. Wadsworth,0
1973-10-01,G.R.J. Roope,0
1973-10-01,Wasim Raja,0
1973-10-01,Mushtaq Mohammad,0
1973-10-01,Wasim Bari,0
1973-10-01,B.F. Hastings,0
1973-10-01,P.G. Coman,0
1973-10-01,R. Edwards,0
1973-10-01,R.C. Fredericks,0
1973-10-01,K.W.R. Fletcher,0
1973-10-01,F.C. Hayes,0
1973-10-01,M.H. Denness,0
1973-10-01,M.J. Smith,0
1973-10-01,G. Boycott,0
1973-10-01,D.L. Murray,0
1973-10-01,A.I. Kallicharran,0
1973-10-01,R.W. Taylor,0
1973-10-01,J.A. Jameson,0
1973-10-01,D. Lloyd,0
1973-10-01,R.W. Marsh,0
1973-10-01,I.R. Redpath,0
1973-10-01,I.M. Chappell,0
1973-10-01,R.G.A. Headley,0
1973-10-01,J.H. Edrich,0
1973-10-01,D.A. Murray,0
1973-10-01,A.P.E. Knott,0
1973-10-01,D.L. Amiss,0
1973-10-01,R.B. Kanhai,0
1973-11-01,G.G. Arnold,410
1973-11-01,J.A. Snow,370
1973-11-01,A.A. Mallett,346
1973-11-01,D.K. Lillee,301
1973-11-01,A.W. Greig,272
1973-11-01,R.A. Woolmer,272
1973-11-01,H.J. Howarth,272
1973-11-01,D.L. Underwood,266
1973-11-01,B.E. Congdon,222
1973-11-01,G.S. Chappell,209
1973-11-01,B.D. Julien,207
1973-11-01,R.G.D. Willis,205
1973-11-01,V.A. Holder,203
1973-11-01,R.J. Hadlee,198
1973-11-01,C.M. Old,172
1973-11-01,R.O. Collinge,165
1973-11-01,L.R. Gibbs,158
1973-11-01,Sarfraz Nawaz,151
1973-11-01,D.R. Hadlee,128
1973-11-01,K.R. Stackpole,119
1973-11-01,K.D. Boyce,115
1973-11-01,C.H. Lloyd,92
1973-11-01,K.D. Walters,88
1973-11-01,M. Hendrick,87
1973-11-01,Majid Khan,85
1973-11-01,Salim Altaf,83
1973-11-01,Asif Masood,72
1973-11-01,B. Wood,58
1973-11-01,P. Lever,55
1973-11-01,M.L.C. Foster,51
1973-11-01,Asif Iqbal,38
1973-11-01,Intikhab Alam,32
1973-11-01,V. Pollard,0
1973-11-01,G.M. Turner,0
1973-11-01,Sadiq Mohammad,0
1973-11-01,M.G. Burgess,0
1973-11-01,K.J. Wadsworth,0
1973-11-01,G.R.J. Roope,0
1973-11-01,Wasim Raja,0
1973-11-01,Mushtaq Mohammad,0
1973-11-01,Wasim Bari,0
1973-11-01,B.F. Hastings,0
1973-11-01,P.G. Coman,0
1973-11-01,R. Edwards,0
1973-11-01,R.C. Fredericks,0
1973-11-01,K.W.R. Fletcher,0
1973-11-01,F.C. Hayes,0
1973-11-01,M.H. Denness,0
1973-11-01,M.J. Smith,0
1973-11-01,G. Boycott,0
1973-11-01,D.L. Murray,0
1973-11-01,A.I. Kallicharran,0
1973-11-01,R.W. Taylor,0
1973-11-01,J.A. Jameson,0
1973-11-01,D. Lloyd,0
1973-11-01,R.W. Marsh,0
1973-11-01,I.R. Redpath,0
1973-11-01,I.M. Chappell,0
1973-11-01,R.G.A. Headley,0
1973-11-01,J.H. Edrich,0
1973-11-01,D.A. Murray,0
1973-11-01,A.P.E. Knott,0
1973-11-01,D.L. Amiss,0
1973-11-01,R.B. Kanhai,0
1973-12-01,G.G. Arnold,410
1973-12-01,J.A. Snow,370
1973-12-01,A.A. Mallett,346
1973-12-01,D.K. Lillee,301
1973-12-01,A.W. Greig,272
1973-12-01,R.A. Woolmer,272
1973-12-01,H.J. Howarth,272
1973-12-01,D.L. Underwood,266
1973-12-01,B.E. Congdon,222
1973-12-01,G.S. Chappell,209
1973-12-01,B.D. Julien,207
1973-12-01,R.G.D. Willis,205
1973-12-01,V.A. Holder,203
1973-12-01,R.J. Hadlee,198
1973-12-01,C.M. Old,172
1973-12-01,R.O. Collinge,165
1973-12-01,L.R. Gibbs,158
1973-12-01,Sarfraz Nawaz,151
1973-12-01,D.R. Hadlee,128
1973-12-01,K.R. Stackpole,119
1973-12-01,K.D. Boyce,115
1973-12-01,C.H. Lloyd,92
1973-12-01,K.D. Walters,88
1973-12-01,M. Hendrick,87
1973-12-01,Majid Khan,85
1973-12-01,Salim Altaf,83
1973-12-01,Asif Masood,72
1973-12-01,B. Wood,58
1973-12-01,P. Lever,55
1973-12-01,M.L.C. Foster,51
1973-12-01,Asif Iqbal,38
1973-12-01,Intikhab Alam,32
1973-12-01,V. Pollard,0
1973-12-01,G.M. Turner,0
1973-12-01,Sadiq Mohammad,0
1973-12-01,M.G. Burgess,0
1973-12-01,K.J. Wadsworth,0
1973-12-01,G.R.J. Roope,0
1973-12-01,Wasim Raja,0
1973-12-01,Mushtaq Mohammad,0
1973-12-01,Wasim Bari,0
1973-12-01,B.F. Hastings,0
1973-12-01,P.G. Coman,0
1973-12-01,R. Edwards,0
1973-12-01,R.C. Fredericks,0
1973-12-01,K.W.R. Fletcher,0
1973-12-01,F.C. Hayes,0
1973-12-01,M.H. Denness,0
1973-12-01,M.J. Smith,0
1973-12-01,G. Boycott,0
1973-12-01,D.L. Murray,0
1973-12-01,A.I. Kallicharran,0
1973-12-01,R.W. Taylor,0
1973-12-01,J.A. Jameson,0
1973-12-01,D. Lloyd,0
1973-12-01,R.W. Marsh,0
1973-12-01,I.R. Redpath,0
1973-12-01,I.M. Chappell,0
1973-12-01,R.G.A. Headley,0
1973-12-01,J.H. Edrich,0
1973-12-01,D.A. Murray,0
1973-12-01,A.P.E. Knott,0
1973-12-01,D.L. Amiss,0
1973-12-01,R.B. Kanhai,0
1974-01-01,G.G. Arnold,410
1974-01-01,J.A. Snow,370
1974-01-01,A.A. Mallett,346
1974-01-01,D.K. Lillee,301
1974-01-01,A.W. Greig,272
1974-01-01,R.A. Woolmer,272
1974-01-01,H.J. Howarth,272
1974-01-01,D.L. Underwood,266
1974-01-01,B.E. Congdon,222
1974-01-01,G.S. Chappell,209
1974-01-01,B.D. Julien,207
1974-01-01,R.G.D. Willis,205
1974-01-01,V.A. Holder,203
1974-01-01,R.J. Hadlee,198
1974-01-01,C.M. Old,172
1974-01-01,R.O. Collinge,165
1974-01-01,L.R. Gibbs,158
1974-01-01,Sarfraz Nawaz,151
1974-01-01,D.R. Hadlee,128
1974-01-01,K.R. Stackpole,119
1974-01-01,K.D. Boyce,115
1974-01-01,C.H. Lloyd,92
1974-01-01,K.D. Walters,88
1974-01-01,M. Hendrick,87
1974-01-01,Majid Khan,85
1974-01-01,Salim Altaf,83
1974-01-01,Asif Masood,72
1974-01-01,B. Wood,58
1974-01-01,P. Lever,55
1974-01-01,M.L.C. Foster,51
1974-01-01,Asif Iqbal,38
1974-01-01,Intikhab Alam,32
1974-01-01,V. Pollard,0
1974-01-01,G.M. Turner,0
1974-01-01,Sadiq Mohammad,0
1974-01-01,M.G. Burgess,0
1974-01-01,K.J. Wadsworth,0
1974-01-01,G.R.J. Roope,0
1974-01-01,Wasim Raja,0
1974-01-01,Mushtaq Mohammad,0
1974-01-01,Wasim Bari,0
1974-01-01,B.F. Hastings,0
1974-01-01,P.G. Coman,0
1974-01-01,R. Edwards,0
1974-01-01,R.C. Fredericks,0
1974-01-01,K.W.R. Fletcher,0
1974-01-01,F.C. Hayes,0
1974-01-01,M.H. Denness,0
1974-01-01,M.J. Smith,0
1974-01-01,G. Boycott,0
1974-01-01,D.L. Murray,0
1974-01-01,A.I. Kallicharran,0
1974-01-01,R.W. Taylor,0
1974-01-01,J.A. Jameson,0
1974-01-01,D. Lloyd,0
1974-01-01,R.W. Marsh,0
1974-01-01,I.R. Redpath,0
1974-01-01,I.M. Chappell,0
1974-01-01,R.G.A. Headley,0
1974-01-01,J.H. Edrich,0
1974-01-01,D.A. Murray,0
1974-01-01,A.P.E. Knott,0
1974-01-01,D.L. Amiss,0
1974-01-01,R.B. Kanhai,0
1974-02-01,G.G. Arnold,410
1974-02-01,J.A. Snow,370
1974-02-01,A.A. Mallett,346
1974-02-01,D.K. Lillee,301
1974-02-01,A.W. Greig,272
1974-02-01,R.A. Woolmer,272
1974-02-01,H.J. Howarth,272
1974-02-01,D.L. Underwood,266
1974-02-01,B.E. Congdon,222
1974-02-01,G.S. Chappell,209
1974-02-01,B.D. Julien,207
1974-02-01,R.G.D. Willis,205
1974-02-01,V.A. Holder,203
1974-02-01,R.J. Hadlee,198
1974-02-01,C.M. Old,172
1974-02-01,R.O. Collinge,165
1974-02-01,L.R. Gibbs,158
1974-02-01,Sarfraz Nawaz,151
1974-02-01,D.R. Hadlee,128
1974-02-01,K.R. Stackpole,119
1974-02-01,K.D. Boyce,115
1974-02-01,C.H. Lloyd,92
1974-02-01,K.D. Walters,88
1974-02-01,M. Hendrick,87
1974-02-01,Majid Khan,85
1974-02-01,Salim Altaf,83
1974-02-01,Asif Masood,72
1974-02-01,B. Wood,58
1974-02-01,P. Lever,55
1974-02-01,M.L.C. Foster,51
1974-02-01,Asif Iqbal,38
1974-02-01,Intikhab Alam,32
1974-02-01,V. Pollard,0
1974-02-01,G.M. Turner,0
1974-02-01,Sadiq Mohammad,0
1974-02-01,M.G. Burgess,0
1974-02-01,K.J. Wadsworth,0
1974-02-01,G.R.J. Roope,0
1974-02-01,Wasim Raja,0
1974-02-01,Mushtaq Mohammad,0
1974-02-01,Wasim Bari,0
1974-02-01,B.F. Hastings,0
1974-02-01,P.G. Coman,0
1974-02-01,R. Edwards,0
1974-02-01,R.C. Fredericks,0
1974-02-01,K.W.R. Fletcher,0
1974-02-01,F.C. Hayes,0
1974-02-01,M.H. Denness,0
1974-02-01,M.J. Smith,0
1974-02-01,G. Boycott,0
1974-02-01,D.L. Murray,0
1974-02-01,A.I. Kallicharran,0
1974-02-01,R.W. Taylor,0
1974-02-01,J.A. Jameson,0
1974-02-01,D. Lloyd,0
1974-02-01,R.W. Marsh,0
1974-02-01,I.R. Redpath,0
1974-02-01,I.M. Chappell,0
1974-02-01,R.G.A. Headley,0
1974-02-01,J.H. Edrich,0
1974-02-01,D.A. Murray,0
1974-02-01,A.P.E. Knott,0
1974-02-01,D.L. Amiss,0
1974-02-01,R.B. Kanhai,0
1974-03-01,G.G. Arnold,410
1974-03-01,J.A. Snow,370
1974-03-01,A.A. Mallett,346
1974-03-01,D.K. Lillee,301
1974-03-01,A.W. Greig,272
1974-03-01,R.A. Woolmer,272
1974-03-01,H.J. Howarth,272
1974-03-01,D.L. Underwood,266
1974-03-01,B.E. Congdon,222
1974-03-01,G.S. Chappell,209
1974-03-01,B.D. Julien,207
1974-03-01,R.G.D. Willis,205
1974-03-01,V.A. Holder,203
1974-03-01,R.J. Hadlee,198
1974-03-01,C.M. Old,172
1974-03-01,R.O. Collinge,165
1974-03-01,L.R. Gibbs,158
1974-03-01,Sarfraz Nawaz,151
1974-03-01,D.R. Hadlee,128
1974-03-01,K.R. Stackpole,119
1974-03-01,K.D. Boyce,115
1974-03-01,C.H. Lloyd,92
1974-03-01,K.D. Walters,88
1974-03-01,M. Hendrick,87
1974-03-01,Majid Khan,85
1974-03-01,Salim Altaf,83
1974-03-01,Asif Masood,72
1974-03-01,B. Wood,58
1974-03-01,P. Lever,55
1974-03-01,M.L.C. Foster,51
1974-03-01,Asif Iqbal,38
1974-03-01,Intikhab Alam,32
1974-03-01,V. Pollard,0
1974-03-01,G.M. Turner,0
1974-03-01,Sadiq Mohammad,0
1974-03-01,M.G. Burgess,0
1974-03-01,K.J. Wadsworth,0
1974-03-01,G.R.J. Roope,0
1974-03-01,Wasim Raja,0
1974-03-01,Mushtaq Mohammad,0
1974-03-01,Wasim Bari,0
1974-03-01,B.F. Hastings,0
1974-03-01,P.G. Coman,0
1974-03-01,R. Edwards,0
1974-03-01,R.C. Fredericks,0
1974-03-01,K.W.R. Fletcher,0
1974-03-01,F.C. Hayes,0
1974-03-01,M.H. Denness,0
1974-03-01,M.J. Smith,0
1974-03-01,G. Boycott,0
1974-03-01,D.L. Murray,0
1974-03-01,A.I. Kallicharran,0
1974-03-01,R.W. Taylor,0
1974-03-01,J.A. Jameson,0
1974-03-01,D. Lloyd,0
1974-03-01,R.W. Marsh,0
1974-03-01,I.R. Redpath,0
1974-03-01,I.M. Chappell,0
1974-03-01,R.G.A. Headley,0
1974-03-01,J.H. Edrich,0
1974-03-01,D.A. Murray,0
1974-03-01,A.P.E. Knott,0
1974-03-01,D.L. Amiss,0
1974-03-01,R.B. Kanhai,0
1974-04-01,G.G. Arnold,410
1974-04-01,A.A. Mallett,381
1974-04-01,J.A. Snow,370
1974-04-01,D.K. Lillee,298
1974-04-01,D.R. Hadlee,287
1974-04-01,G.S. Chappell,281
1974-04-01,R.A. Woolmer,272
1974-04-01,A.W. Greig,272
1974-04-01,H.J. Howarth,269
1974-04-01,D.L. Underwood,266
1974-04-01,M.H.N. Walker,258
1974-04-01,R.O. Collinge,250
1974-04-01,B.E. Congdon,243
1974-04-01,G. Dymock,231
1974-04-01,R.J. Hadlee,207
1974-04-01,G.J. Gilmour,207
1974-04-01,B.D. Julien,207
1974-04-01,R.G.D. Willis,205
1974-04-01,V.A. Holder,203
1974-04-01,K.D. Walters,193
1974-04-01,D.R. O'Sullivan,187
1974-04-01,C.M. Old,172
1974-04-01,L.R. Gibbs,158
1974-04-01,Sarfraz Nawaz,151
1974-04-01,K.D. Boyce,115
1974-04-01,K.R. Stackpole,115
1974-04-01,B.L. Cairns,112
1974-04-01,C.H. Lloyd,92
1974-04-01,M. Hendrick,87
1974-04-01,Majid Khan,85
1974-04-01,Salim Altaf,83
1974-04-01,Asif Masood,72
1974-04-01,R.J. Bright,71
1974-04-01,B. Wood,58
1974-04-01,P. Lever,55
1974-04-01,Asif Iqbal,38
1974-04-01,Intikhab Alam,32
1974-04-01,I.C. Davis,0
1974-04-01,J.M. Parker,0
1974-04-01,Mushtaq Mohammad,0
1974-04-01,G.R.J. Roope,0
1974-04-01,Wasim Raja,0
1974-04-01,Sadiq Mohammad,0
1974-04-01,A.J. Woodcock,0
1974-04-01,Wasim Bari,0
1974-04-01,K.J. Wadsworth,0
1974-04-01,M.G. Burgess,0
1974-04-01,J.A. Jameson,0
1974-04-01,R.W. Taylor,0
1974-04-01,K.W.R. Fletcher,0
1974-04-01,F.C. Hayes,0
1974-04-01,M.H. Denness,0
1974-04-01,M.J. Smith,0
1974-04-01,G. Boycott,0
1974-04-01,R.C. Fredericks,0
1974-04-01,D.L. Murray,0
1974-04-01,A.I. Kallicharran,0
1974-04-01,D. Lloyd,0
1974-04-01,D.L. Amiss,0
1974-04-01,B.F. Hastings,0
1974-04-01,G.M. Turner,0
1974-04-01,P.G. Coman,0
1974-04-01,R. Edwards,0
1974-04-01,R.W. Marsh,0
1974-04-01,D.A. Murray,0
1974-04-01,I.R. Redpath,0
1974-04-01,I.M. Chappell,0
1974-04-01,J.H. Edrich,0
1974-04-01,A.P.E. Knott,0
1974-04-01,R.B. Kanhai,0
1974-05-01,G.G. Arnold,410
1974-05-01,A.A. Mallett,381
1974-05-01,J.A. Snow,370
1974-05-01,D.K. Lillee,298
1974-05-01,D.R. Hadlee,287
1974-05-01,G.S. Chappell,281
1974-05-01,R.A. Woolmer,272
1974-05-01,A.W. Greig,272
1974-05-01,H.J. Howarth,269
1974-05-01,D.L. Underwood,266
1974-05-01,M.H.N. Walker,258
1974-05-01,R.O. Collinge,250
1974-05-01,B.E. Congdon,243
1974-05-01,G. Dymock,231
1974-05-01,R.J. Hadlee,207
1974-05-01,G.J. Gilmour,207
1974-05-01,B.D. Julien,207
1974-05-01,R.G.D. Willis,205
1974-05-01,V.A. Holder,203
1974-05-01,K.D. Walters,193
1974-05-01,D.R. O'Sullivan,187
1974-05-01,C.M. Old,172
1974-05-01,L.R. Gibbs,158
1974-05-01,Sarfraz Nawaz,151
1974-05-01,K.D. Boyce,115
1974-05-01,K.R. Stackpole,115
1974-05-01,B.L. Cairns,112
1974-05-01,C.H. Lloyd,92
1974-05-01,M. Hendrick,87
1974-05-01,Majid Khan,85
1974-05-01,Salim Altaf,83
1974-05-01,Asif Masood,72
1974-05-01,R.J. Bright,71
1974-05-01,B. Wood,58
1974-05-01,P. Lever,55
1974-05-01,Asif Iqbal,38
1974-05-01,Intikhab Alam,32
1974-05-01,I.C. Davis,0
1974-05-01,J.M. Parker,0
1974-05-01,Mushtaq Mohammad,0
1974-05-01,G.R.J. Roope,0
1974-05-01,Wasim Raja,0
1974-05-01,Sadiq Mohammad,0
1974-05-01,A.J. Woodcock,0
1974-05-01,Wasim Bari,0
1974-05-01,K.J. Wadsworth,0
1974-05-01,M.G. Burgess,0
1974-05-01,J.A. Jameson,0
1974-05-01,R.W. Taylor,0
1974-05-01,K.W.R. Fletcher,0
1974-05-01,F.C. Hayes,0
1974-05-01,M.H. Denness,0
1974-05-01,M.J. Smith,0
1974-05-01,G. Boycott,0
1974-05-01,R.C. Fredericks,0
1974-05-01,D.L. Murray,0
1974-05-01,A.I. Kallicharran,0
1974-05-01,D. Lloyd,0
1974-05-01,D.L. Amiss,0
1974-05-01,B.F. Hastings,0
1974-05-01,G.M. Turner,0
1974-05-01,P.G. Coman,0
1974-05-01,R. Edwards,0
1974-05-01,R.W. Marsh,0
1974-05-01,D.A. Murray,0
1974-05-01,I.R. Redpath,0
1974-05-01,I.M. Chappell,0
1974-05-01,J.H. Edrich,0
1974-05-01,A.P.E. Knott,0
1974-05-01,R.B. Kanhai,0
1974-06-01,G.G. Arnold,410
1974-06-01,A.A. Mallett,381
1974-06-01,J.A. Snow,370
1974-06-01,D.K. Lillee,298
1974-06-01,D.R. Hadlee,287
1974-06-01,G.S. Chappell,281
1974-06-01,R.A. Woolmer,272
1974-06-01,A.W. Greig,272
1974-06-01,H.J. Howarth,269
1974-06-01,D.L. Underwood,266
1974-06-01,M.H.N. Walker,258
1974-06-01,R.O. Collinge,250
1974-06-01,B.E. Congdon,243
1974-06-01,G. Dymock,231
1974-06-01,R.J. Hadlee,207
1974-06-01,G.J. Gilmour,207
1974-06-01,B.D. Julien,207
1974-06-01,R.G.D. Willis,205
1974-06-01,V.A. Holder,203
1974-06-01,K.D. Walters,193
1974-06-01,D.R. O'Sullivan,187
1974-06-01,C.M. Old,172
1974-06-01,L.R. Gibbs,158
1974-06-01,Sarfraz Nawaz,151
1974-06-01,K.D. Boyce,115
1974-06-01,K.R. Stackpole,115
1974-06-01,B.L. Cairns,112
1974-06-01,C.H. Lloyd,92
1974-06-01,M. Hendrick,87
1974-06-01,Majid Khan,85
1974-06-01,Salim Altaf,83
1974-06-01,Asif Masood,72
1974-06-01,R.J. Bright,71
1974-06-01,B. Wood,58
1974-06-01,P. Lever,55
1974-06-01,Asif Iqbal,38
1974-06-01,Intikhab Alam,32
1974-06-01,I.C. Davis,0
1974-06-01,J.M. Parker,0
1974-06-01,Mushtaq Mohammad,0
1974-06-01,G.R.J. Roope,0
1974-06-01,Wasim Raja,0
1974-06-01,Sadiq Mohammad,0
1974-06-01,A.J. Woodcock,0
1974-06-01,Wasim Bari,0
1974-06-01,K.J. Wadsworth,0
1974-06-01,M.G. Burgess,0
1974-06-01,J.A. Jameson,0
1974-06-01,R.W. Taylor,0
1974-06-01,K.W.R. Fletcher,0
1974-06-01,F.C. Hayes,0
1974-06-01,M.H. Denness,0
1974-06-01,M.J. Smith,0
1974-06-01,G. Boycott,0
1974-06-01,R.C. Fredericks,0
1974-06-01,D.L. Murray,0
1974-06-01,A.I. Kallicharran,0
1974-06-01,D. Lloyd,0
1974-06-01,D.L. Amiss,0
1974-06-01,B.F. Hastings,0
1974-06-01,G.M. Turner,0
1974-06-01,P.G. Coman,0
1974-06-01,R. Edwards,0
1974-06-01,R.W. Marsh,0
1974-06-01,D.A. Murray,0
1974-06-01,I.R. Redpath,0
1974-06-01,I.M. Chappell,0
1974-06-01,J.H. Edrich,0
1974-06-01,A.P.E. Knott,0
1974-06-01,R.B. Kanhai,0
1974-07-01,G.G. Arnold,410
1974-07-01,A.A. Mallett,381
1974-07-01,J.A. Snow,370
1974-07-01,D.K. Lillee,298
1974-07-01,D.R. Hadlee,287
1974-07-01,G.S. Chappell,281
1974-07-01,R.A. Woolmer,272
1974-07-01,A.W. Greig,272
1974-07-01,H.J. Howarth,269
1974-07-01,D.L. Underwood,266
1974-07-01,M.H.N. Walker,258
1974-07-01,R.O. Collinge,250
1974-07-01,B.E. Congdon,243
1974-07-01,G. Dymock,231
1974-07-01,R.J. Hadlee,207
1974-07-01,G.J. Gilmour,207
1974-07-01,B.D. Julien,207
1974-07-01,R.G.D. Willis,205
1974-07-01,V.A. Holder,203
1974-07-01,K.D. Walters,193
1974-07-01,D.R. O'Sullivan,187
1974-07-01,C.M. Old,172
1974-07-01,L.R. Gibbs,158
1974-07-01,Sarfraz Nawaz,151
1974-07-01,K.D. Boyce,115
1974-07-01,K.R. Stackpole,115
1974-07-01,B.L. Cairns,112
1974-07-01,C.H. Lloyd,92
1974-07-01,M. Hendrick,87
1974-07-01,Majid Khan,85
1974-07-01,Salim Altaf,83
1974-07-01,Asif Masood,72
1974-07-01,R.J. Bright,71
1974-07-01,B. Wood,58
1974-07-01,P. Lever,55
1974-07-01,Asif Iqbal,38
1974-07-01,Intikhab Alam,32
1974-07-01,I.C. Davis,0
1974-07-01,J.M. Parker,0
1974-07-01,Mushtaq Mohammad,0
1974-07-01,G.R.J. Roope,0
1974-07-01,Wasim Raja,0
1974-07-01,Sadiq Mohammad,0
1974-07-01,A.J. Woodcock,0
1974-07-01,Wasim Bari,0
1974-07-01,K.J. Wadsworth,0
1974-07-01,M.G. Burgess,0
1974-07-01,J.A. Jameson,0
1974-07-01,R.W. Taylor,0
1974-07-01,K.W.R. Fletcher,0
1974-07-01,F.C. Hayes,0
1974-07-01,M.H. Denness,0
1974-07-01,M.J. Smith,0
1974-07-01,G. Boycott,0
1974-07-01,R.C. Fredericks,0
1974-07-01,D.L. Murray,0
1974-07-01,A.I. Kallicharran,0
1974-07-01,D. Lloyd,0
1974-07-01,D.L. Amiss,0
1974-07-01,B.F. Hastings,0
1974-07-01,G.M. Turner,0
1974-07-01,P.G. Coman,0
1974-07-01,R. Edwards,0
1974-07-01,R.W. Marsh,0
1974-07-01,D.A. Murray,0
1974-07-01,I.R. Redpath,0
1974-07-01,I.M. Chappell,0
1974-07-01,J.H. Edrich,0
1974-07-01,A.P.E. Knott,0
1974-07-01,R.B. Kanhai,0
1974-08-01,G.G. Arnold,436
1974-08-01,A.A. Mallett,381
1974-08-01,J.A. Snow,367
1974-08-01,C.M. Old,323
1974-08-01,A.W. Greig,312
1974-08-01,R.D. Jackman,309
1974-08-01,D.L. Underwood,308
1974-08-01,D.K. Lillee,298
