date,name,rating
1973-07-01,R.W. Marsh,80
1973-07-01,R.A. Woolmer,80
1973-07-01,J.A. Snow,76
1973-07-01,R.O. Collinge,61
1973-07-01,Majid Khan,57
1973-07-01,Intikhab Alam,39
1973-07-01,P. Lever,36
1973-07-01,Asif Masood,36
1973-07-01,B.F. Hastings,33
1973-07-01,B.E. Congdon,29
1973-07-01,H.J. Howarth,17
1973-07-01,D.R. Hadlee,16
1973-07-01,G.M. Turner,15
1973-07-01,Wasim Raja,11
1973-07-01,Asif Iqbal,9
1973-07-01,R. Illingworth,9
1973-07-01,Nasim-ul-Ghani,8
1973-08-01,D.L. Amiss,470
1973-08-01,K.W.R. Fletcher,383
1973-08-01,K.R. Stackpole,371
1973-08-01,I.M. Chappell,319
1973-08-01,G.S. Chappell,288
1973-08-01,G. Boycott,252
1973-08-01,A.P.E. Knott,247
1973-08-01,J.H. Edrich,240
1973-08-01,V. Pollard,229
1973-08-01,Sadiq Mohammad,219
1973-08-01,A.W. Greig,218
1973-08-01,R.J. Hadlee,204
1973-08-01,K.D. Walters,202
1973-08-01,M.G. Burgess,195
1973-08-01,R. Edwards,195
1973-08-01,G.M. Turner,179
1973-08-01,G.R.J. Roope,173
1973-08-01,Mushtaq Mohammad,158
1973-08-01,Sarfraz Nawaz,151
1973-08-01,K.J. Wadsworth,142
1973-08-01,B.R. Taylor,142
1973-08-01,B. Wood,137
1973-08-01,P.G. Coman,135
1973-08-01,Wasim Bari,135
1973-08-01,Salim Altaf,127
1973-08-01,D.K. Lillee,119
1973-08-01,G.G. Arnold,117
1973-08-01,J.A. Snow,108
1973-08-01,F.C. Hayes,107
1973-08-01,A.A. Mallett,104
1973-08-01,I.R. Redpath,85
1973-08-01,D.L. Underwood,85
1973-08-01,R.O. Collinge,81
1973-08-01,R.W. Marsh,80
1973-08-01,R.A. Woolmer,79
1973-08-01,H.J. Howarth,77
1973-08-01,B.E. Congdon,76
1973-08-01,P. Lever,73
1973-08-01,B.F. Hastings,71
1973-08-01,R. Illingworth,68
1973-08-01,Majid Khan,57
1973-08-01,R.E. Redmond,50
1973-08-01,Intikhab Alam,39
1973-08-01,Asif Masood,36
1973-08-01,D.R. Hadlee,16
1973-08-01,Wasim Raja,11
1973-08-01,Asif Iqbal,9
1973-09-01,D.L. Amiss,470
1973-09-01,K.W.R. Fletcher,383
1973-09-01,K.R. Stackpole,371
1973-09-01,I.M. Chappell,319
1973-09-01,G.S. Chappell,288
1973-09-01,G. Boycott,252
1973-09-01,A.P.E. Knott,247
1973-09-01,J.H. Edrich,240
1973-09-01,V. Pollard,229
1973-09-01,Sadiq Mohammad,219
1973-09-01,A.W. Greig,218
1973-09-01,R.J. Hadlee,204
1973-09-01,K.D. Walters,202
1973-09-01,M.G. Burgess,195
1973-09-01,R. Edwards,195
1973-09-01,G.M. Turner,179
1973-09-01,G.R.J. Roope,173
1973-09-01,Mushtaq Mohammad,158
1973-09-01,Sarfraz Nawaz,151
1973-09-01,K.J. Wadsworth,142
1973-09-01,B.R. Taylor,142
1973-09-01,B. Wood,137
1973-09-01,P.G. Coman,135
1973-09-01,Wasim Bari,135
1973-09-01,Salim Altaf,127
1973-09-01,D.K. Lillee,119
1973-09-01,G.G. Arnold,117
1973-09-01,J.A. Snow,108
1973-09-01,F.C. Hayes,107
1973-09-01,A.A. Mallett,104
1973-09-01,I.R. Redpath,85
1973-09-01,D.L. Underwood,85
1973-09-01,R.O. Collinge,81
1973-09-01,R.W. Marsh,80
1973-09-01,R.A. Woolmer,79
1973-09-01,H.J. Howarth,77
1973-09-01,B.E. Congdon,76
1973-09-01,P. Lever,73
1973-09-01,B.F. Hastings,71
1973-09-01,R. Illingworth,68
1973-09-01,Majid Khan,57
1973-09-01,R.E. Redmond,50
1973-09-01,Intikhab Alam,39
1973-09-01,Asif Masood,36
1973-09-01,D.R. Hadlee,16
1973-09-01,Wasim Raja,11
1973-09-01,Asif Iqbal,9
1973-10-01,D.L. Amiss,465
1973-10-01,K.W.R. Fletcher,452
1973-10-01,K.R. Stackpole,371
1973-10-01,A.W. Greig,331
1973-10-01,I.M. Chappell,319
1973-10-01,R.C. Fredericks,300
1973-10-01,G.S. Chappell,288
1973-10-01,A.I. Kallicharran,270
1973-10-01,M.H. Denness,256
1973-10-01,A.P.E. Knott,245
1973-10-01,J.H. Edrich,238
1973-10-01,R.B. Kanhai,237
1973-10-01,G. Boycott,231
1973-10-01,V. Pollard,229
1973-10-01,Sadiq Mohammad,219
1973-10-01,R.J. Hadlee,204
1973-10-01,K.D. Walters,202
1973-10-01,C.H. Lloyd,196
1973-10-01,M.G. Burgess,195
1973-10-01,R. Edwards,195
1973-10-01,M.J. Smith,180
1973-10-01,G.M. Turner,179
1973-10-01,G.R.J. Roope,171
1973-10-01,Mushtaq Mohammad,158
1973-10-01,Sarfraz Nawaz,151
1973-10-01,G.G. Arnold,147
1973-10-01,M.L.C. Foster,142
1973-10-01,K.J. Wadsworth,142
1973-10-01,J.A. Jameson,141
1973-10-01,Wasim Bari,135
1973-10-01,B. Wood,135
1973-10-01,P.G. Coman,135
1973-10-01,Salim Altaf,127
1973-10-01,D.K. Lillee,119
1973-10-01,C.M. Old,118
1973-10-01,R.G.A. Headley,111
1973-10-01,J.A. Snow,107
1973-10-01,A.A. Mallett,104
1973-10-01,F.C. Hayes,101
1973-10-01,V.A. Holder,87
1973-10-01,I.R. Redpath,85
1973-10-01,R.O. Collinge,81
1973-10-01,R.W. Marsh,80
1973-10-01,R.A. Woolmer,78
1973-10-01,H.J. Howarth,77
1973-10-01,K.D. Boyce,77
1973-10-01,B.E. Congdon,76
1973-10-01,D.L. Underwood,72
1973-10-01,P. Lever,72
1973-10-01,B.F. Hastings,71
1973-10-01,B.D. Julien,66
1973-10-01,L.R. Gibbs,65
1973-10-01,R.G.D. Willis,64
1973-10-01,Majid Khan,57
1973-10-01,D.L. Murray,48
1973-10-01,R.W. Taylor,42
1973-10-01,Intikhab Alam,39
1973-10-01,Asif Masood,36
1973-10-01,M. Hendrick,23
1973-10-01,D.A. Murray,18
1973-10-01,D.R. Hadlee,16
1973-10-01,Wasim Raja,11
1973-10-01,Asif Iqbal,9
1973-10-01,D. Lloyd,0
1973-11-01,D.L. Amiss,465
1973-11-01,K.W.R. Fletcher,452
1973-11-01,K.R. Stackpole,371
1973-11-01,A.W. Greig,331
1973-11-01,I.M. Chappell,319
1973-11-01,R.C. Fredericks,300
1973-11-01,G.S. Chappell,288
1973-11-01,A.I. Kallicharran,270
1973-11-01,M.H. Denness,256
1973-11-01,A.P.E. Knott,245
1973-11-01,J.H. Edrich,238
1973-11-01,R.B. Kanhai,237
1973-11-01,G. Boycott,231
1973-11-01,V. Pollard,229
1973-11-01,Sadiq Mohammad,219
1973-11-01,R.J. Hadlee,204
1973-11-01,K.D. Walters,202
1973-11-01,C.H. Lloyd,196
1973-11-01,M.G. Burgess,195
1973-11-01,R. Edwards,195
1973-11-01,M.J. Smith,180
1973-11-01,G.M. Turner,179
1973-11-01,G.R.J. Roope,171
1973-11-01,Mushtaq Mohammad,158
1973-11-01,Sarfraz Nawaz,151
1973-11-01,G.G. Arnold,147
1973-11-01,M.L.C. Foster,142
1973-11-01,K.J. Wadsworth,142
1973-11-01,J.A. Jameson,141
1973-11-01,Wasim Bari,135
1973-11-01,B. Wood,135
1973-11-01,P.G. Coman,135
1973-11-01,Salim Altaf,127
1973-11-01,D.K. Lillee,119
1973-11-01,C.M. Old,118
1973-11-01,R.G.A. Headley,111
1973-11-01,J.A. Snow,107
1973-11-01,A.A. Mallett,104
1973-11-01,F.C. Hayes,101
1973-11-01,V.A. Holder,87
1973-11-01,I.R. Redpath,85
1973-11-01,R.O. Collinge,81
1973-11-01,R.W. Marsh,80
1973-11-01,R.A. Woolmer,78
1973-11-01,H.J. Howarth,77
1973-11-01,K.D. Boyce,77
1973-11-01,B.E. Congdon,76
1973-11-01,D.L. Underwood,72
1973-11-01,P. Lever,72
1973-11-01,B.F. Hastings,71
1973-11-01,B.D. Julien,66
1973-11-01,L.R. Gibbs,65
1973-11-01,R.G.D. Willis,64
1973-11-01,Majid Khan,57
1973-11-01,D.L. Murray,48
1973-11-01,R.W. Taylor,42
1973-11-01,Intikhab Alam,39
1973-11-01,Asif Masood,36
1973-11-01,M. Hendrick,23
1973-11-01,D.A. Murray,18
1973-11-01,D.R. Hadlee,16
1973-11-01,Wasim Raja,11
1973-11-01,Asif Iqbal,9
1973-11-01,D. Lloyd,0
1973-12-01,D.L. Amiss,465
1973-12-01,K.W.R. Fletcher,452
1973-12-01,K.R. Stackpole,371
1973-12-01,A.W. Greig,331
1973-12-01,I.M. Chappell,319
1973-12-01,R.C. Fredericks,300
1973-12-01,G.S. Chappell,288
1973-12-01,A.I. Kallicharran,270
1973-12-01,M.H. Denness,256
1973-12-01,A.P.E. Knott,245
1973-12-01,J.H. Edrich,238
1973-12-01,R.B. Kanhai,237
1973-12-01,G. Boycott,231
1973-12-01,V. Pollard,229
1973-12-01,Sadiq Mohammad,219
1973-12-01,R.J. Hadlee,204
1973-12-01,K.D. Walters,202
1973-12-01,C.H. Lloyd,196
1973-12-01,M.G. Burgess,195
1973-12-01,R. Edwards,195
1973-12-01,M.J. Smith,180
1973-12-01,G.M. Turner,179
1973-12-01,G.R.J. Roope,171
1973-12-01,Mushtaq Mohammad,158
1973-12-01,Sarfraz Nawaz,151
1973-12-01,G.G. Arnold,147
1973-12-01,M.L.C. Foster,142
1973-12-01,K.J. Wadsworth,142
1973-12-01,J.A. Jameson,141
1973-12-01,Wasim Bari,135
1973-12-01,B. Wood,135
1973-12-01,P.G. Coman,135
1973-12-01,Salim Altaf,127
1973-12-01,D.K. Lillee,119
1973-12-01,C.M. Old,118
1973-12-01,R.G.A. Headley,111
1973-12-01,J.A. Snow,107
1973-12-01,A.A. Mallett,104
1973-12-01,F.C. Hayes,101
1973-12-01,V.A. Holder,87
1973-12-01,I.R. Redpath,85
1973-12-01,R.O. Collinge,81
1973-12-01,R.W. Marsh,80
1973-12-01,R.A. Woolmer,78
1973-12-01,H.J. Howarth,77
1973-12-01,K.D. Boyce,77
1973-12-01,B.E. Congdon,76
1973-12-01,D.L. Underwood,72
1973-12-01,P. Lever,72
1973-12-01,B.F. Hastings,71
1973-12-01,B.D. Julien,66
1973-12-01,L.R. Gibbs,65
1973-12-01,R.G.D. Willis,64
1973-12-01,Majid Khan,57
1973-12-01,D.L. Murray,48
1973-12-01,R.W. Taylor,42
1973-12-01,Intikhab Alam,39
1973-12-01,Asif Masood,36
1973-12-01,M. Hendrick,23
1973-12-01,D.A. Murray,18
1973-12-01,D.R. Hadlee,16
1973-12-01,Wasim Raja,11
1973-12-01,Asif Iqbal,9
1973-12-01,D. Lloyd,0
1974-01-01,D.L. Amiss,465
1974-01-01,K.W.R. Fletcher,452
1974-01-01,K.R. Stackpole,371
1974-01-01,A.W. Greig,331
1974-01-01,I.M. Chappell,319
1974-01-01,R.C. Fredericks,300
1974-01-01,G.S. Chappell,288
1974-01-01,A.I. Kallicharran,270
1974-01-01,M.H. Denness,256
1974-01-01,A.P.E. Knott,245
1974-01-01,J.H. Edrich,238
1974-01-01,R.B. Kanhai,237
1974-01-01,G. Boycott,231
1974-01-01,V. Pollard,229
1974-01-01,Sadiq Mohammad,219
1974-01-01,R.J. Hadlee,204
1974-01-01,K.D. Walters,202
1974-01-01,C.H. Lloyd,196
1974-01-01,M.G. Burgess,195
1974-01-01,R. Edwards,195
1974-01-01,M.J. Smith,180
1974-01-01,G.M. Turner,179
1974-01-01,G.R.J. Roope,171
1974-01-01,Mushtaq Mohammad,158
1974-01-01,Sarfraz Nawaz,151
1974-01-01,G.G. Arnold,147
1974-01-01,M.L.C. Foster,142
1974-01-01,K.J. Wadsworth,142
1974-01-01,J.A. Jameson,141
1974-01-01,Wasim Bari,135
1974-01-01,B. Wood,135
1974-01-01,P.G. Coman,135
1974-01-01,Salim Altaf,127
1974-01-01,D.K. Lillee,119
1974-01-01,C.M. Old,118
1974-01-01,R.G.A. Headley,111
1974-01-01,J.A. Snow,107
1974-01-01,A.A. Mallett,104
1974-01-01,F.C. Hayes,101
1974-01-01,V.A. Holder,87
1974-01-01,I.R. Redpath,85
1974-01-01,R.O. Collinge,81
1974-01-01,R.W. Marsh,80
1974-01-01,R.A. Woolmer,78
1974-01-01,H.J. Howarth,77
1974-01-01,K.D. Boyce,77
1974-01-01,B.E. Congdon,76
1974-01-01,D.L. Underwood,72
1974-01-01,P. Lever,72
1974-01-01,B.F. Hastings,71
1974-01-01,B.D. Julien,66
1974-01-01,L.R. Gibbs,65
1974-01-01,R.G.D. Willis,64
1974-01-01,Majid Khan,57
1974-01-01,D.L. Murray,48
1974-01-01,R.W. Taylor,42
1974-01-01,Intikhab Alam,39
1974-01-01,Asif Masood,36
1974-01-01,M. Hendrick,23
1974-01-01,D.A. Murray,18
1974-01-01,D.R. Hadlee,16
1974-01-01,Wasim Raja,11
1974-01-01,Asif Iqbal,9
1974-01-01,D. Lloyd,0
1974-02-01,D.L. Amiss,465
1974-02-01,K.W.R. Fletcher,452
1974-02-01,K.R. Stackpole,371
1974-02-01,A.W. Greig,331
1974-02-01,I.M. Chappell,319
1974-02-01,R.C. Fredericks,300
1974-02-01,G.S. Chappell,288
1974-02-01,A.I. Kallicharran,270
1974-02-01,M.H. Denness,256
1974-02-01,A.P.E. Knott,245
1974-02-01,J.H. Edrich,238
1974-02-01,R.B. Kanhai,237
1974-02-01,G. Boycott,231
1974-02-01,V. Pollard,229
1974-02-01,Sadiq Mohammad,219
1974-02-01,R.J. Hadlee,204
1974-02-01,K.D. Walters,202
1974-02-01,C.H. Lloyd,196
1974-02-01,M.G. Burgess,195
1974-02-01,R. Edwards,195
1974-02-01,M.J. Smith,180
1974-02-01,G.M. Turner,179
1974-02-01,G.R.J. Roope,171
1974-02-01,Mushtaq Mohammad,158
1974-02-01,Sarfraz Nawaz,151
1974-02-01,G.G. Arnold,147
1974-02-01,M.L.C. Foster,142
1974-02-01,K.J. Wadsworth,142
1974-02-01,J.A. Jameson,141
1974-02-01,Wasim Bari,135
1974-02-01,B. Wood,135
1974-02-01,P.G. Coman,135
1974-02-01,Salim Altaf,127
1974-02-01,D.K. Lillee,119
1974-02-01,C.M. Old,118
1974-02-01,R.G.A. Headley,111
1974-02-01,J.A. Snow,107
1974-02-01,A.A. Mallett,104
1974-02-01,F.C. Hayes,101
1974-02-01,V.A. Holder,87
1974-02-01,I.R. Redpath,85
1974-02-01,R.O. Collinge,81
1974-02-01,R.W. Marsh,80
1974-02-01,R.A. Woolmer,78
1974-02-01,H.J. Howarth,77
1974-02-01,K.D. Boyce,77
1974-02-01,B.E. Congdon,76
1974-02-01,D.L. Underwood,72
1974-02-01,P. Lever,72
1974-02-01,B.F. Hastings,71
1974-02-01,B.D. Julien,66
1974-02-01,L.R. Gibbs,65
1974-02-01,R.G.D. Willis,64
1974-02-01,Majid Khan,57
1974-02-01,D.L. Murray,48
1974-02-01,R.W. Taylor,42
1974-02-01,Intikhab Alam,39
1974-02-01,Asif Masood,36
1974-02-01,M. Hendrick,23
1974-02-01,D.A. Murray,18
1974-02-01,D.R. Hadlee,16
1974-02-01,Wasim Raja,11
1974-02-01,Asif Iqbal,9
1974-02-01,D. Lloyd,0
1974-03-01,D.L. Amiss,465
1974-03-01,K.W.R. Fletcher,452
1974-03-01,K.R. Stackpole,371
1974-03-01,A.W. Greig,331
1974-03-01,I.M. Chappell,319
1974-03-01,R.C. Fredericks,300
1974-03-01,G.S. Chappell,288
1974-03-01,A.I. Kallicharran,270
1974-03-01,M.H. Denness,256
1974-03-01,A.P.E. Knott,245
1974-03-01,J.H. Edrich,238
1974-03-01,R.B. Kanhai,237
1974-03-01,G. Boycott,231
1974-03-01,V. Pollard,229
1974-03-01,Sadiq Mohammad,219
1974-03-01,R.J. Hadlee,204
1974-03-01,K.D. Walters,202
1974-03-01,C.H. Lloyd,196
1974-03-01,M.G. Burgess,195
1974-03-01,R. Edwards,195
1974-03-01,M.J. Smith,180
1974-03-01,G.M. Turner,179
1974-03-01,G.R.J. Roope,171
1974-03-01,Mushtaq Mohammad,158
1974-03-01,Sarfraz Nawaz,151
1974-03-01,G.G. Arnold,147
1974-03-01,M.L.C. Foster,142
1974-03-01,K.J. Wadsworth,142
1974-03-01,J.A. Jameson,141
1974-03-01,Wasim Bari,135
1974-03-01,B. Wood,135
1974-03-01,P.G. Coman,135
1974-03-01,Salim Altaf,127
1974-03-01,D.K. Lillee,119
1974-03-01,C.M. Old,118
1974-03-01,R.G.A. Headley,111
1974-03-01,J.A. Snow,107
1974-03-01,A.A. Mallett,104
1974-03-01,F.C. Hayes,101
1974-03-01,V.A. Holder,87
1974-03-01,I.R. Redpath,85
1974-03-01,R.O. Collinge,81
1974-03-01,R.W. Marsh,80
1974-03-01,R.A. Woolmer,78
1974-03-01,H.J. Howarth,77
1974-03-01,K.D. Boyce,77
1974-03-01,B.E. Congdon,76
1974-03-01,D.L. Underwood,72
1974-03-01,P. Lever,72
1974-03-01,B.F. Hastings,71
1974-03-01,B.D. Julien,66
1974-03-01,L.R. Gibbs,65
1974-03-01,R.G.D. Willis,64
1974-03-01,Majid Khan,57
1974-03-01,D.L. Murray,48
1974-03-01,R.W. Taylor,42
1974-03-01,Intikhab Alam,39
1974-03-01,Asif Masood,36
1974-03-01,M. Hendrick,23
1974-03-01,D.A. Murray,18
1974-03-01,D.R. Hadlee,16
1974-03-01,Wasim Raja,11
1974-03-01,Asif Iqbal,9
1974-03-01,D. Lloyd,0
1974-04-01,I.M. Chappell,502
1974-04-01,D.L. Amiss,465
1974-04-01,K.W.R. Fletcher,452
1974-04-01,G.S. Chappell,444
1974-04-01,K.R. Stackpole,411
1974-04-01,A.W. Greig,331
1974-04-01,K.J. Wadsworth,318
1974-04-01,R.C. Fredericks,300
1974-04-01,B.E. Congdon,282
1974-04-01,A.I. Kallicharran,270
1974-04-01,M.H. Denness,256
1974-04-01,A.P.E. Knott,245
1974-04-01,J.H. Edrich,238
1974-04-01,R.B. Kanhai,237
1974-04-01,G. Boycott,231
1974-04-01,A.J. Woodcock,227
1974-04-01,K.D. Walters,221
1974-04-01,Sadiq Mohammad,219
1974-04-01,R.J. Hadlee,199
1974-04-01,C.H. Lloyd,196
1974-04-01,R. Edwards,193
1974-04-01,P.G. Coman,189
1974-04-01,M.G. Burgess,186
1974-04-01,M.J. Smith,180
1974-04-01,G.R.J. Roope,171
1974-04-01,G.M. Turner,169
1974-04-01,B.L. Cairns,160
1974-04-01,Mushtaq Mohammad,158
1974-04-01,Sarfraz Nawaz,151
1974-04-01,G.G. Arnold,147
1974-04-01,J.A. Jameson,141
1974-04-01,B. Wood,135
1974-04-01,Wasim Bari,135
1974-04-01,Salim Altaf,127
1974-04-01,R.W. Marsh,123
1974-04-01,B.F. Hastings,121
1974-04-01,C.M. Old,118
1974-04-01,D.K. Lillee,118
1974-04-01,A.A. Mallett,111
1974-04-01,J.A. Snow,107
1974-04-01,F.C. Hayes,101
1974-04-01,M.H.N. Walker,99
1974-04-01,R.O. Collinge,95
1974-04-01,G.J. Gilmour,95
1974-04-01,R.J. Bright,90
1974-04-01,V.A. Holder,87
1974-04-01,G. Dymock,85
1974-04-01,R.A. Woolmer,78
1974-04-01,K.D. Boyce,77
1974-04-01,H.J. Howarth,76
1974-04-01,I.R. Redpath,72
1974-04-01,P. Lever,72
1974-04-01,D.L. Underwood,72
1974-04-01,B.D. Julien,66
1974-04-01,D.R. O'Sullivan,66
1974-04-01,L.R. Gibbs,65
1974-04-01,R.G.D. Willis,64
1974-04-01,Majid Khan,57
1974-04-01,D.R. Hadlee,50
1974-04-01,D.L. Murray,48
1974-04-01,J.M. Parker,47
1974-04-01,I.C. Davis,42
1974-04-01,R.W. Taylor,42
1974-04-01,Intikhab Alam,39
1974-04-01,Asif Masood,36
1974-04-01,M. Hendrick,23
1974-04-01,D.A. Murray,18
1974-04-01,Wasim Raja,11
1974-04-01,Asif Iqbal,9
1974-04-01,D. Lloyd,0
1974-05-01,I.M. Chappell,502
1974-05-01,D.L. Amiss,465
1974-05-01,K.W.R. Fletcher,452
1974-05-01,G.S. Chappell,444
1974-05-01,K.R. Stackpole,411
1974-05-01,A.W. Greig,331
1974-05-01,K.J. Wadsworth,318
1974-05-01,R.C. Fredericks,300
1974-05-01,B.E. Congdon,282
1974-05-01,A.I. Kallicharran,270
1974-05-01,M.H. Denness,256
1974-05-01,A.P.E. Knott,245
1974-05-01,J.H. Edrich,238
1974-05-01,R.B. Kanhai,237
1974-05-01,G. Boycott,231
1974-05-01,A.J. Woodcock,227
1974-05-01,K.D. Walters,221
1974-05-01,Sadiq Mohammad,219
1974-05-01,R.J. Hadlee,199
1974-05-01,C.H. Lloyd,196
1974-05-01,R. Edwards,193
1974-05-01,P.G. Coman,189
1974-05-01,M.G. Burgess,186
1974-05-01,M.J. Smith,180
1974-05-01,G.R.J. Roope,171
1974-05-01,G.M. Turner,169
1974-05-01,B.L. Cairns,160
1974-05-01,Mushtaq Mohammad,158
1974-05-01,Sarfraz Nawaz,151
1974-05-01,G.G. Arnold,147
1974-05-01,J.A. Jameson,141
1974-05-01,B. Wood,135
1974-05-01,Wasim Bari,135
1974-05-01,Salim Altaf,127
1974-05-01,R.W. Marsh,123
1974-05-01,B.F. Hastings,121
1974-05-01,C.M. Old,118
1974-05-01,D.K. Lillee,118
1974-05-01,A.A. Mallett,111
1974-05-01,J.A. Snow,107
1974-05-01,F.C. Hayes,101
1974-05-01,M.H.N. Walker,99
1974-05-01,R.O. Collinge,95
1974-05-01,G.J. Gilmour,95
1974-05-01,R.J. Bright,90
1974-05-01,V.A. Holder,87
1974-05-01,G. Dymock,85
1974-05-01,R.A. Woolmer,78
1974-05-01,K.D. Boyce,77
1974-05-01,H.J. Howarth,76
1974-05-01,I.R. Redpath,72
1974-05-01,P. Lever,72
1974-05-01,D.L. Underwood,72
1974-05-01,B.D. Julien,66
1974-05-01,D.R. O'Sullivan,66
1974-05-01,L.R. Gibbs,65
1974-05-01,R.G.D. Willis,64
1974-05-01,Majid Khan,57
1974-05-01,D.R. Hadlee,50
1974-05-01,D.L. Murray,48
1974-05-01,J.M. Parker,47
1974-05-01,I.C. Davis,42
1974-05-01,R.W. Taylor,42
1974-05-01,Intikhab Alam,39
1974-05-01,Asif Masood,36
1974-05-01,M. Hendrick,23
1974-05-01,D.A. Murray,18
1974-05-01,Wasim Raja,11
1974-05-01,Asif Iqbal,9
1974-05-01,D. Lloyd,0
1974-06-01,I.M. Chappell,502
1974-06-01,D.L. Amiss,465
1974-06-01,K.W.R. Fletcher,452
1974-06-01,G.S. Chappell,444
1974-06-01,K.R. Stackpole,411
1974-06-01,A.W. Greig,331
1974-06-01,K.J. Wadsworth,318
1974-06-01,R.C. Fredericks,300
1974-06-01,B.E. Congdon,282
1974-06-01,A.I. Kallicharran,270
1974-06-01,M.H. Denness,256
1974-06-01,A.P.E. Knott,245
1974-06-01,J.H. Edrich,238
1974-06-01,R.B. Kanhai,237
1974-06-01,G. Boycott,231
1974-06-01,A.J. Woodcock,227
1974-06-01,K.D. Walters,221
1974-06-01,Sadiq Mohammad,219
1974-06-01,R.J. Hadlee,199
1974-06-01,C.H. Lloyd,196
1974-06-01,R. Edwards,193
1974-06-01,P.G. Coman,189
1974-06-01,M.G. Burgess,186
1974-06-01,M.J. Smith,180
1974-06-01,G.R.J. Roope,171
1974-06-01,G.M. Turner,169
1974-06-01,B.L. Cairns,160
1974-06-01,Mushtaq Mohammad,158
1974-06-01,Sarfraz Nawaz,151
1974-06-01,G.G. Arnold,147
1974-06-01,J.A. Jameson,141
1974-06-01,B. Wood,135
1974-06-01,Wasim Bari,135
1974-06-01,Salim Altaf,127
1974-06-01,R.W. Marsh,123
1974-06-01,B.F. Hastings,121
1974-06-01,C.M. Old,118
1974-06-01,D.K. Lillee,118
1974-06-01,A.A. Mallett,111
1974-06-01,J.A. Snow,107
1974-06-01,F.C. Hayes,101
1974-06-01,M.H.N. Walker,99
1974-06-01,R.O. Collinge,95
1974-06-01,G.J. Gilmour,95
1974-06-01,R.J. Bright,90
1974-06-01,V.A. Holder,87
1974-06-01,G. Dymock,85
1974-06-01,R.A. Woolmer,78
1974-06-01,K.D. Boyce,77
1974-06-01,H.J. Howarth,76
1974-06-01,I.R. Redpath,72
1974-06-01,P. Lever,72
1974-06-01,D.L. Underwood,72
1974-06-01,B.D. Julien,66
1974-06-01,D.R. O'Sullivan,66
1974-06-01,L.R. Gibbs,65
1974-06-01,R.G.D. Willis,64
1974-06-01,Majid Khan,57
1974-06-01,D.R. Hadlee,50
1974-06-01,D.L. Murray,48
1974-06-01,J.M. Parker,47
1974-06-01,I.C. Davis,42
1974-06-01,R.W. Taylor,42
1974-06-01,Intikhab Alam,39
1974-06-01,Asif Masood,36
1974-06-01,M. Hendrick,23
1974-06-01,D.A. Murray,18
1974-06-01,Wasim Raja,11
1974-06-01,Asif Iqbal,9
1974-06-01,D. Lloyd,0
1974-07-01,I.M. Chappell,502
1974-07-01,D.L. Amiss,465
1974-07-01,K.W.R. Fletcher,452
1974-07-01,G.S. Chappell,444
1974-07-01,K.R. Stackpole,411
1974-07-01,A.W. Greig,331
1974-07-01,K.J. Wadsworth,318
1974-07-01,R.C. Fredericks,300
1974-07-01,B.E. Congdon,282
1974-07-01,A.I. Kallicharran,270
1974-07-01,M.H. Denness,256
1974-07-01,A.P.E. Knott,245
1974-07-01,J.H. Edrich,238
1974-07-01,R.B. Kanhai,237
1974-07-01,G. Boycott,231
1974-07-01,A.J. Woodcock,227
1974-07-01,K.D. Walters,221
1974-07-01,Sadiq Mohammad,219
1974-07-01,R.J. Hadlee,199
1974-07-01,C.H. Lloyd,196
1974-07-01,R. Edwards,193
1974-07-01,P.G. Coman,189
1974-07-01,M.G. Burgess,186
1974-07-01,M.J. Smith,180
1974-07-01,G.R.J. Roope,171
1974-07-01,G.M. Turner,169
1974-07-01,B.L. Cairns,160
1974-07-01,Mushtaq Mohammad,158
1974-07-01,Sarfraz Nawaz,151
1974-07-01,G.G. Arnold,147
1974-07-01,J.A. Jameson,141
1974-07-01,B. Wood,135
1974-07-01,Wasim Bari,135
1974-07-01,Salim Altaf,127
1974-07-01,R.W. Marsh,123
1974-07-01,B.F. Hastings,121
1974-07-01,C.M. Old,118
1974-07-01,D.K. Lillee,118
1974-07-01,A.A. Mallett,111
1974-07-01,J.A. Snow,107
1974-07-01,F.C. Hayes,101
1974-07-01,M.H.N. Walker,99
1974-07-01,R.O. Collinge,95
1974-07-01,G.J. Gilmour,95
1974-07-01,R.J. Bright,90
1974-07-01,V.A. Holder,87
1974-07-01,G. Dymock,85
1974-07-01,R.A. Woolmer,78
1974-07-01,K.D. Boyce,77
1974-07-01,H.J. Howarth,76
1974-07-01,I.R. Redpath,72
1974-07-01,P. Lever,72
1974-07-01,D.L. Underwood,72
1974-07-01,B.D. Julien,66
1974-07-01,D.R. O'Sullivan,66
1974-07-01,L.R. Gibbs,65
1974-07-01,R.G.D. Willis,64
1974-07-01,Majid Khan,57
1974-07-01,D.R. Hadlee,50
1974-07-01,D.L. Murray,48
1974-07-01,J.M. Parker,47
1974-07-01,I.C. Davis,42
1974-07-01,R.W. Taylor,42
1974-07-01,Intikhab Alam,39
1974-07-01,Asif Masood,36
1974-07-01,M. Hendrick,23
1974-07-01,D.A. Murray,18
1974-07-01,Wasim Raja,11
1974-07-01,Asif Iqbal,9
1974-07-01,D. Lloyd,0
1974-08-01,K.W.R. Fletcher,553
1974-08-01,I.M. Chappell,502
1974-08-01,D.L. Amiss,480
1974-08-01,G.S. Chappell,444
1974-08-01,A.W. Greig,408
1974-08-01,J.H. Edrich,342
