,Australia,England,South Africa,New Zealand,West Indies,India,Pakistan,Sri Lanka,Zimbabwe,Bangladesh,Ireland,Afghanistan,ICC World XI
2022-01-03,412,384,170,107,181,170,145,95,13,16,0,3,0
2022-01-05,412,384,170,107,181,170,145,95,13,16,0,3,0
2022-01-09,412,384,170,108,181,170,145,95,13,16,0,3,0
2022-01-11,412,384,171,108,181,170,145,95,13,16,0,3,0
2022-01-14,413,384,171,108,181,170,145,95,13,16,0,3,0
2022-02-17,413,384,171,109,181,170,145,95,13,16,0,3,0
2022-02-25,413,384,172,109,181,170,145,95,13,16,0,3,0
2022-03-04,413,384,172,109,181,171,145,95,13,16,0,3,0
2022-03-08,413,384,172,109,181,171,145,95,13,16,0,3,0
2022-03-12,413,384,172,109,181,172,145,95,13,16,0,3,0
2022-03-16,413,384,172,109,181,172,145,95,13,16,0,3,0
2022-03-21,414,384,172,109,181,172,145,95,13,16,0,3,0
2022-03-24,414,384,172,109,182,172,145,95,13,16,0,3,0
2022-03-31,414,384,173,109,182,172,145,95,13,16,0,3,0
2022-04-08,414,384,174,109,182,172,145,95,13,16,0,3,0
2022-05-15,414,384,174,109,182,172,145,95,13,16,0,3,0
2022-05-23,414,384,174,109,182,172,145,96,13,16,0,3,0
2022-06-02,414,385,174,109,182,172,145,96,13,16,0,3,0
2022-06-10,414,386,174,109,182,172,145,96,13,16,0,3,0
2022-06-16,414,386,174,109,183,172,145,96,13,16,0,3,0
2022-06-23,414,387,174,109,183,172,145,96,13,16,0,3,0
2022-06-24,414,387,174,109,184,172,145,96,13,16,0,3,0
2022-06-29,415,387,174,109,184,172,145,96,13,16,0,3,0
2022-07-01,415,388,174,109,184,172,145,96,13,16,0,3,0
2022-07-08,415,388,174,109,184,172,145,97,13,16,0,3,0
2022-07-16,415,388,174,109,184,172,146,97,13,16,0,3,0
2022-07-24,415,388,174,109,184,172,146,98,13,16,0,3,0
2022-08-17,415,388,175,109,184,172,146,98,13,16,0,3,0
2022-08-25,415,389,175,109,184,172,146,98,13,16,0,3,0
2022-09-08,415,390,175,109,184,172,146,98,13,16,0,3,0
2022-11-30,416,390,175,109,184,172,146,98,13,16,0,3,0
2022-12-01,416,391,175,109,184,172,146,98,13,16,0,3,0
2022-12-08,417,391,175,109,184,172,146,98,13,16,0,3,0
2022-12-09,417,392,175,109,184,172,146,98,13,16,0,3,0
2022-12-14,417,392,175,109,184,173,146,98,13,16,0,3,0
2022-12-17,418,393,175,109,184,173,146,98,13,16,0,3,0
2022-12-22,418,393,175,109,184,174,146,98,13,16,0,3,0
2022-12-26,419,393,175,109,184,174,146,98,13,16,0,3,0
2023-01-02,419,393,175,109,184,174,146,98,13,16,0,3,0
2023-01-04,419,393,175,109,184,174,146,98,13,16,0,3,0
